"url","pic_url","name","time","career","printdate","onlinedate","abstract"
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5004005?rskey=aCm2Bd&result=2869","/cover/searchableMedia/anb-9780198606697-e-5004005-graphic-1-thumbnail.jpg","Wagner, Gorgeous George","1915-1963","professional wrestler","","","George Wagner, before 1943.  Courtesy of the Professional Wrestling Online Museum."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001624?rskey=aCm2Bd&result=2870","/cover/searchableMedia/anb-9780198606697-e-5001624-graphic-1-thumbnail.jpg","Wagner, Robert F.","08 June 1877–04 May 1953","U.S. senator","1999","1999","Robert F. Wagner Testifying before the Senate Finance Committee, 1935. Courtesy of the Library of Congress (LC-USZ62-95397)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001625?rskey=ETy5yK&result=2871","/cover/searchableMedia/anb-9780198606697-e-5001625-graphic-1-thumbnail.jpg","Wainwright, Richard","1849-1926","naval officer","1999","1999","Richard Wainwright.  Courtesy of the Library of Congress (LC-USZ62-106818)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001909?rskey=ETy5yK&result=2872","/cover/searchableMedia/anb-9780198606697-e-5001909-graphic-1-thumbnail.jpg","Waite, Morrison Remick","1816-1888","chief justice of the United States","1999","1999","Morrison Remick Waite.  Courtesy of the Library of Congress (LC-USZ62-90769)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001690?rskey=ETy5yK&result=2873","/cover/searchableMedia/anb-9780198606697-e-5001690-graphic-1-thumbnail.jpg","Walcott, Charles Doolittle","1850-1927","paleontologist, geologist, and administrator","1999","1999","Charles D. Walcott.  Courtesy of the Library of Congress (LC-USZ62-100094)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000896?rskey=ETy5yK&result=2874","/cover/searchableMedia/anb-9780198606697-e-5000896-graphic-1-thumbnail.jpg","Wald, Lillian D.","1867-1940","public health nurse and social reformer","1999","1999","Lillian D. Wald Photograph by Arnold Genthe, 1937. Courtesy of the Library of Congress (LC-G412-T-9448-003-A-x)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000349?rskey=ETy5yK&result=2875","/cover/searchableMedia/anb-9780198606697-e-5000349-graphic-1-thumbnail.jpg","Walke, Henry","1808-1896","naval officer","1999","1999","Henry Walke.  Courtesy of the Library of Congress (LC-B8172-1576)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002203?rskey=ETy5yK&result=2876","/cover/searchableMedia/anb-9780198606697-e-5002203-graphic-1-thumbnail.jpg","Walker, Doak","01 January 1927–27 September 1998","football player","","","Doak Walker  Courtesy of the Library of Congress."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001626?rskey=ETy5yK&result=2877","/cover/searchableMedia/anb-9780198606697-e-5001626-graphic-1-thumbnail.jpg","Walker, James J.","1881-1946","Tin Pan Alley songwriter and mayor of New York City","1999","1999","Jimmy Walker  Courtesy of the Library of Congress (LC-USZ62-117848)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5005302?rskey=ETy5yK&result=2878","/cover/searchableMedia/anb-9780198606697-e-5005302-graphic-1-thumbnail.jpg","Walker, Madam C.J.","1867-1919","businesswoman","1999","1999","Madam C.J. Walker. Gelatin silver print, c. 1914, by Addison N. Scurlock. National Portrait Gallery, Smithsonian Institution; gift of A'Lelia Bundles/ Walker Family."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000226?rskey=ETy5yK&result=2879","/cover/searchableMedia/anb-9780198606697-e-5000226-graphic-1-thumbnail.jpg","Walker, Robert John","1801-1869","U.S. senator, cabinet officer, and governor of Kansas Territory","1999","1999","Robert J. Walker. Daguerreotype from the studio of  Mathew B. Brady. Courtesy of the Library of Congress (LC-USZ62-109886)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001480?rskey=ETy5yK&result=2880","/cover/searchableMedia/anb-9780198606697-e-5001480-graphic-1-thumbnail.jpg","Wallace, Bobby","1873-1960","baseball player","1999","1999","Bobby Wallace. American Tobacco Co. baseball card, c. 1909–1911. Courtesy of the Library of Congress (LOT 13163-18, no. 366)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001894?rskey=8dVGFW&result=2881","/cover/searchableMedia/anb-9780198606697-e-5001894-graphic-1-thumbnail.jpg","Wallace, Henry Cantwell","1866-1924","farmer, editor, and U.S. secretary of agriculture","1999","1999","Henry C. Wallace  Courtesy of the Library of Congress (LC-USZ62-95943)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002278?rskey=8dVGFW&result=2882","/cover/searchableMedia/anb-9780198606697-e-5002278-graphic-1-thumbnail.jpg","Wallace, Henry Cantwell","1866-1924","farmer, editor, and U.S. secretary of agriculture","1999","1999","Henry Cantwell Wallace, c. 1922–1924. With a parrot resting on his left hand. Courtesy of the Library of Congress (LC-USZ62-96673)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001051?rskey=8dVGFW&result=2883","/cover/searchableMedia/anb-9780198606697-e-5001051-graphic-1-thumbnail.jpg","Wallace, Lew","1827-1905","soldier and author","1999","1999","Lew Wallace  Courtesy of the Library of Congress (LC-USZ62-32868)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001587?rskey=8dVGFW&result=2884","/cover/searchableMedia/anb-9780198606697-e-5001587-graphic-1-thumbnail.jpg","Walls, Josiah Thomas","1842-1905","black Reconstruction congressman","1999","1999","Josiah Thomas Walls.  Courtesy of the Library of Congress (LC-USZ62-98797)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001423?rskey=8dVGFW&result=2885","/cover/searchableMedia/anb-9780198606697-e-5001423-graphic-1-thumbnail.jpg","Walsh, Edward Augustine","1881-1959","major league baseball player","1999","1999","Ed Walsh. American Tobacco Co. baseball card, 1911. Courtesy of the Library of Congress (LOT 13163-25, no. 133)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001627?rskey=8dVGFW&result=2886","/cover/searchableMedia/anb-9780198606697-e-5001627-graphic-1-thumbnail.jpg","Walsh, Thomas James","1859-1933","lawyer and U.S. senator","1999","1999","Thomas James Walsh [left to right] Albert Baird Cummins, Harlan Fiske Stone, and Thomas James Walsh, 1925. Courtesy of the Library of Congress (LC-USZ62-98149)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002366?rskey=8dVGFW&result=2887","/cover/searchableMedia/anb-9780198606697-e-5002366-graphic-1-thumbnail.jpg","Walters, Alexander","1858-1917","African Methodist Episcopal Zion","1999","1999","Alexander Walters.  Courtesy of the National Afro-American Museum."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001601?rskey=8dVGFW&result=2888","/cover/searchableMedia/anb-9780198606697-e-5001601-graphic-1-thumbnail.jpg","Walthall, Edward Cary","1831-1898","Confederate general and U.S. senator","1999","1999","Edward Cary Walthall.  Courtesy of the Library of Congress (LC-USZ62-93460)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5005109?rskey=8dVGFW&result=2889","/cover/searchableMedia/anb-9780198606697-e-5005109-graphic-1-thumbnail.jpg","Wanamaker, John","1838-1922","merchant","1999","1999","John Wanamaker. Albumen silver print, c. 1889, by William Curtis Taylor. National Portrait Gallery, Smithsonian Institution."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002189?rskey=8dVGFW&result=2890","/cover/searchableMedia/anb-9780198606697-e-5002189-graphic-1-thumbnail.jpg","Warburg, Edward","05 June 1908–21 September 1992","philanthropist and art collector","","","Edward Warburg.  Courtesy of the Library of Congress."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001676?rskey=qDg3xf&result=2891","/cover/searchableMedia/anb-9780198606697-e-5001676-graphic-1-thumbnail.jpg","Warburg, Felix","1871-1937","financier and philanthropist","1999","1999","Felix M. Warburg Photograph by Pirie MacDonald, 1913. Courtesy of the Library of Congress (LC-USZ62-75145)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5005044?rskey=qDg3xf&result=2892","/cover/searchableMedia/anb-9780198606697-e-5005044-graphic-1-thumbnail.jpg","Warfield, William","1920-2002","singer","","","William Warfield Photograph by Carl Van Vechten Courtesy of the Library of Congress, Prints & Photographs Division, Carl Van Vechten Collection (LC-USZ62-108271)"
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001691?rskey=qDg3xf&result=2893","/cover/searchableMedia/anb-9780198606697-e-5001691-graphic-1-thumbnail.jpg","Waring, George Edwin, Jr.","1833-1898","agriculturist, author, and sanitary engineer","1999","1999","George E. Waring  Courtesy of the Library of Congress (LC-USZ62-110609)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001734?rskey=qDg3xf&result=2894","/cover/searchableMedia/anb-9780198606697-e-5001734-graphic-1-thumbnail.jpg","Warner, Susan Bogert","1819-1885","author","1999","1999","Susan Warner. Photograph by W. Kurtz. Courtesy of the Library of Congress (LC-USZ62-111860)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5004817?rskey=qDg3xf&result=2895","/cover/searchableMedia/anb-9780198606697-e-5004817-graphic-1-thumbnail.jpg","Warnke, Paul Culliton","1920-2001","lawyer and government official","","","Paul Culliton Warnke. 6 July 1977. Courtesy of AP Images."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000729?rskey=qDg3xf&result=2896","/cover/searchableMedia/anb-9780198606697-e-5000729-graphic-1-thumbnail.jpg","Warren, Earl","1891-1974","chief justice of the U.S. Supreme Court, governor of California, and attorney general of California","1999","1999","Earl Warren  Courtesy of the Library of Congress (LC-USZ62-92346)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000350?rskey=qDg3xf&result=2897","/cover/searchableMedia/anb-9780198606697-e-5000350-graphic-1-thumbnail.jpg","Warren, Gouverneur Kemble","1830-1882","soldier and engineer","1999","1999","Gouverneur K. Warren.  Courtesy of the Library of Congress (LC-B8172-1757)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5003335?rskey=qDg3xf&result=2898","/cover/searchableMedia/anb-9780198606697-e-5003335-graphic-1-thumbnail.jpg","Warren, John Collins","1842-1927","physician and surgeon","1999","1999","John Collins Warren.  Courtesy of the Clendening History of Medicine Library, University of Kansas Medical Center."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001803?rskey=qDg3xf&result=2899","/cover/searchableMedia/anb-9780198606697-e-5001803-graphic-1-thumbnail.jpg","Washakie","1800?–15 February 1900","Shoshone chief","1999","1999","Washakie.  Courtesy of the Library of Congress (LC-USZ62-102134)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001705?rskey=qDg3xf&result=2900","/cover/searchableMedia/anb-9780198606697-e-5001705-graphic-1-thumbnail.jpg","Washington, Booker T.","05 April 1856?–14 November 1915","educator and race leader","1999","1999","Booker T. Washington.  Courtesy of the Library of Congress (LC-USZ62-25624)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000052?rskey=dwx6mR&result=2901","/cover/searchableMedia/anb-9780198606697-e-5000052-graphic-1-thumbnail.jpg","Washington, George","1732-1799","first president of the United States","1999","1999","George Washington. After a painting by Gilbert Stuart. Courtesy of the Library of Congress (LC-USZ62-117116 DLC)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000053?rskey=dwx6mR&result=2902","/cover/searchableMedia/anb-9780198606697-e-5000053-graphic-1-thumbnail.jpg","Washington, Martha Dandridge Custis","1731-1802","first lady","1999","1999","Martha Washington. After a painting by Gilbert Stuart. Courtesy of the Library of Congress (LC-USZ62-3833 DLC)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001314?rskey=dwx6mR&result=2903","/cover/searchableMedia/anb-9780198606697-e-5001314-graphic-1-thumbnail.jpg","Waters, Ethel","1896-1977","blues singer and actress","1999","1999","Ethel Waters Photograph by Carl Van Vechten, 1938. Courtesy of the Library of Congress (LC-USZ62-92011)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001677?rskey=dwx6mR&result=2904","/cover/searchableMedia/anb-9780198606697-e-5001677-graphic-1-thumbnail.jpg","Watson, Thomas Augustus","1854-1934","technician and entrepreneur","1999","1999","Thomas Augustus Watson  Courtesy of the Library of Congress (LC-USZ62-99523)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000677?rskey=dwx6mR&result=2905","/cover/searchableMedia/anb-9780198606697-e-5000677-graphic-1-thumbnail.jpg","Watson, Thomas John","1874-1956","business executive","1999","1999","Thomas J. Watson Photograph by Arnold Genthe, 1932. Courtesy of the Library of Congress (LC-G412-T-4153-C-012)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5003545?rskey=dwx6mR&result=2906","/cover/searchableMedia/anb-9780198606697-e-5003545-graphic-1-thumbnail.jpg","Waud, Alfred R.","1828-1891","artist and illustrator","","","Alfred R. Waud, July 1863. Sketching on the battlefield at Gettysburg.  Photograph by Timothy H. O'Sullivan. Courtesy of the Library of Congress (LC-B8171-0254)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001568?rskey=dwx6mR&result=2907","/cover/searchableMedia/anb-9780198606697-e-5001568-graphic-1-thumbnail.jpg","Wayne, Anthony","1745-1796","soldier","1999","1999","Anthony Wayne. Engraving by John Halpin, c. 1858, from a painting by Chappel. Courtesy of the Library of Congress (LC-USZ62-99093)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000725?rskey=dwx6mR&result=2908","/cover/searchableMedia/anb-9780198606697-e-5000725-graphic-1-thumbnail.jpg","Wayne, James Moore","1790-1867","associate justice of the U.S. Supreme Court","1999","1999","James Moore Wayne  Courtesy of the Library of Congress (LC-USZC4-4773)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5003765?rskey=dwx6mR&result=2909","/cover/searchableMedia/anb-9780198606697-e-5003765-graphic-1-thumbnail.jpg","Weaver, Robert C.","1907-1997","economist, political administrator, and educator","","","Robert C. Weaver  Courtesy of the Library of Congress (LC-USE6-D-010813)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001782?rskey=dwx6mR&result=2910","/cover/searchableMedia/anb-9780198606697-e-5001782-graphic-1-thumbnail.jpg","Webb, Jack","1920-1982","actor, director, and producer","1999","1999","Jack Webb On the set of “Dragnet.” Courtesy of the Library of Congress (LC-USZ62-112140)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002799?rskey=Hhr3Or&result=2911","/cover/searchableMedia/anb-9780198606697-e-5002799-graphic-1-thumbnail.jpg","Webb, James Edwin","07 October 1906–27 March 1992","lawyer","1999","1999","James Webb James Webb [right], presenting President Harry Truman with a collection of rocket models for the presidential library, 1961. Courtesy of NASA (GPN-2000-001678)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001735?rskey=Hhr3Or&result=2912","/cover/searchableMedia/anb-9780198606697-e-5001735-graphic-1-thumbnail.jpg","Webb, James Watson","1802-1884","editor and statesman","1999","1999","James Watson Webb. Illustration in Harper’s Weekly, 1858. Courtesy of the Library of Congress (LC-USZ62-111860)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5005776?rskey=Hhr3Or&result=2913","/skin/e49360509cb954142bf9eea016a270e8d4e29a85/img/icons/default-image.svg","","","","","","Lois Weber. Lois Weber, no date. Glass negative by Bain News Service. Courtesy of the Library of Congress (LC-DIG-ggbain-32125)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002481?rskey=Hhr3Or&result=2914","/cover/searchableMedia/anb-9780198606697-e-5002481-graphic-1-thumbnail.jpg","Webster, Ben","1909-1973","jazz tenor saxophonist","1999","1999","Ben Webster  © William P. Gottlieb; used by permission.  William P. Gottlieb Collection, Library of Congress (LC-GLB13-0893 DLC)."
